Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
1ªZona,FORTALEZA(SEDE),8532112611/8532112614,ze001@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
1015,43ª Zona/CARIÚS,"EEFM ADAHIL BARRETO","PRACA DA REPUBLICA/Bairro: CENTRO-SEDE",63530000,1513,5
Seções,Aptos
148,304
149,303
150,303
151,300
152,303
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1023,43ª Zona/CARIÚS,"EEF NOSSA SENHORA AUXILIADORA","RUA RAUL NOGUEIRA S/N/Bairro: ESPLANADA-SEDE",63530000,815,4
Seções,Aptos
153,205
154,203
155,204
156,203
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1031,43ª Zona/CARIÚS,"EEIF MARIA ALCIDES","RUA JUCIER CHAVES S/N/Bairro: VILA NOVA-SEDE",63530000,1225,4
Seções,Aptos
157,302
158,308
159,308
160,307
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1040,43ª Zona/CARIÚS,"EEIF SILVESTRE ALMEIDA DUARTE","SITIO CANA BRAVA/Bairro: SITIO CANA BRAVA",63530000,599,3
Seções,Aptos
161,200
162,200
163,199
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1058,43ª Zona/CARIÚS,"EEIF ANTONIA PLACIDA DE JESUS","SITIO CANGA/Bairro: SITIO CANGA",63530000,293,2
Seções,Aptos
164,147
165,146
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1066,43ª Zona/CARIÚS,"EEIF JOAO DIAS DE MORAIS","VILA SAO SEBASTIAO/Bairro: SAO SEBASTIAO-DISTRITO",63530000,694,2
Seções,Aptos
166,347
167,347
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1074,43ª Zona/CARIÚS,"EEIF JOAO DIAS DE MORAIS (ANTIGA JOAO LEITE CHAVES)","VILA SAO SEBASTIAO/Bairro: SAO SEBASTIAO-DISTRITO",63530000,533,2
Seções,Aptos
168,266
169,267
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1082,43ª Zona/CARIÚS,"EEIF JOAO FERREIRA DE SOUSA","SITIO BARRA DO FELIPE/Bairro: SITIO BARRA DO FELIPE",63530000,464,2
Seções,Aptos
170,231
171,233
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1090,43ª Zona/CARIÚS,"EEIF JOAO DIAS DE MORAIS (ANTIGA FRANCISCO XAVIER DE OLIVEIRA)","VILA SAO SEBASTIAO/Bairro: SAO SEBASTIAO-DISTRITO",63530000,689,2
Seções,Aptos
172,345
173,344
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1120,43ª Zona/CARIÚS,"EEIF DOMINGOS NONATO DE OLIVEIRA","VILA BELA VISTA/Bairro: BELA VISTA-DISTRITO",63530000,822,3
Seções,Aptos
176,271
177,276
178,275
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1139,43ª Zona/CARIÚS,"EEIF AMARO BATISTA DA CUNHA (ANTIGA MANOEL DUARTE DE OLIVEIRA PASSOS)","VILA SAO BARTOLOMEU/Bairro: SAO BARTOLOMEU-DISTRITO",63530000,1030,6
Seções,Aptos
174,134
175,134
180,135
181,134
182,246
183,247
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1155,43ª Zona/CARIÚS,"EEIF DR MOACIR TAVARES","SITIO CACHOEIRINHA/Bairro: SITIO CACHOEIRINHA",63540000,197,1
Seções,Aptos
185,197
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1171,43ª Zona/CARIÚS,"EEIF JOAO FRANCELINO SOBRINHO","VILA CAIPU/Bairro: CAIPU-DISTRITO",63530000,903,4
Seções,Aptos
186,224
187,227
188,225
189,227
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1180,43ª Zona/CARIÚS,"EEIF JOSE LUIZ DE CARVALHO","SITIO BRAVAS/Bairro: SITIO BRAVAS",63530000,295,2
Seções,Aptos
190,148
191,147
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1201,43ª Zona/CARIÚS,"POSTO DE SAUDE DO CAIPU","VILA CAIPU/Bairro: CAIPU-DISTRITO",63530000,221,1
Seções,Aptos
192,221
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1210,43ª Zona/CARIÚS,"EEF MARIA SOTER PEREIRA","RUA RAUL NOGUEIRA II, S/N/Bairro: ESPLANADA-SEDE",63530000,1346,5
Seções,Aptos
193,270
194,269
195,269
196,269
197,269
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1228,43ª Zona/CARIÚS,"EEIF FRANCISCA CARVALHO DE SOUSA (ANTIGA RAIMUNDO GONCALVES DA COSTA)","SITIO XIXÁ/Bairro: SITIO XIXA",63530000,206,1
Seções,Aptos
198,206
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1236,43ª Zona/CARIÚS,"EEIF JOSE CARLOS DA SILVA LEAL","SITIO MONTE VERDE/Bairro: SITIO MONTE VERDE",63530000,165,1
Seções,Aptos
199,165
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1244,43ª Zona/CARIÚS,"EEIF JOSE CARNEIRO DE OLIVEIRA","SITIO JUNCO/Bairro: SITIO JUNCO DOS CARNEIROS",63530000,236,1
Seções,Aptos
200,236
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1287,43ª Zona/CARIÚS,"EEIF RUI BARBOSA","SITIO BARRA DE BRAVAS/Bairro: SITIO BARRA DE BRAVAS",63530000,129,1
Seções,Aptos
203,129
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1295,43ª Zona/CARIÚS,"EEIF PEDRO ALEXANDRE DE MORAIS","SITIO CANASTRAS/Bairro: SITIO SERRA DA BRIGIDA",63530000,29,1
Seções,Aptos
204,29
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1309,43ª Zona/CARIÚS,"EEIF ANTONIO ANDRE DE SOUZA","SITIO MAMOEIRO/Bairro: SITIO MAMOEIRO",63530000,160,1
Seções,Aptos
205,160
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1325,43ª Zona/CARIÚS,"EEI N. SRA. DO PERPÉTUO DO SOCORRO (ANTIGA JOSE OURICO F. LIMA)","SITIO RIACHO DO MEIO/Bairro: SITIO RIACHO DO MEIO",63530000,141,1
Seções,Aptos
206,141
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1333,43ª Zona/CARIÚS,"EEIF MARIO DA SILVA LEAL","SITIO UMARIZEIRAS/Bairro: SITIO UMARIZEIRAS",63530000,538,2
Seções,Aptos
208,269
209,269
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1341,43ª Zona/CARIÚS,"ASSOCIACAO COMUNITARIA DE TINGUIJADO","SITIO TINGUIJADO/Bairro: SITIO TINGUIJADO",63530000,240,1
Seções,Aptos
210,240
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1350,43ª Zona/CARIÚS,"EEIF PEDRO ALEXANDRE DE MORAIS (ANTIGA ESCOLA SAO JOSE)","SITIO CANASTRAS/Bairro: SITIO CANASTRAS",63530000,328,1
Seções,Aptos
212,328
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1368,43ª Zona/CARIÚS,"POSTO DE SAUDE DR. ALUISIO MAXIMO","SITIO PARADE/Bairro: SITIO PARADE",63530000,117,1
Seções,Aptos
213,117
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1376,43ª Zona/CARIÚS,"CRECHE PARAISO INFANTIL","VILA CAIPU/Bairro: CAIPU-DISTRITO",63530000,524,2
Seções,Aptos
214,261
215,263
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1392,43ª Zona/CARIÚS,"EEI ANTONIO ALVES DE OLIVEIRA","SITIO MAURICIA/Bairro: SITIO MAURICIA",63530000,205,1
Seções,Aptos
216,205
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1414,43ª Zona/CARIÚS,"EEF MANOEL MIGUEL DE SOUSA","SITIO AGROVILA/Bairro: SITIO AGROVILA",63530000,208,1
Seções,Aptos
217,208
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1430,43ª Zona/CARIÚS,"EEF LIRO PEREIRA","SITIO SEGREDO/Bairro: SITIO SEGREDO",63530000,57,1
Seções,Aptos
218,57
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1040,43ª Zona/SABOEIRO,"CRECHE JORGE FURTADO LEITE","RUA EMIDIO RODRIGUES, 32/Bairro: DISTRITO FLAMENGO",63592000,338,2
Seções,Aptos
224,176
225,162
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1058,43ª Zona/SABOEIRO,"E.E.F. MARIA LINDA DA GLÓRIA","DISTRITO FLAMENGO/Bairro: DISTRITO FLAMENGO",63592000,1068,4
Seções,Aptos
226,264
227,265
228,273
229,266
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1074,43ª Zona/SABOEIRO,"E.E.F. OLAVO OLIVEIRA, ANEXO","RUA AMELIA LIMA BRAGA 81/Bairro: CENTRO",63590000,1403,6
Seções,Aptos
230,238
231,230
232,247
233,230
234,231
235,227
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1082,43ª Zona/SABOEIRO,"E.E.F. MANOEL GONCALVES DOS SANTOS (MUNICIPAL)","RUA PRACA DA BANDEIRA, 109/Bairro: CENTRO",63590000,1458,10
Seções,Aptos
236,144
237,145
238,146
239,152
240,151
241,144
242,146
243,143
244,144
245,143
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1090,43ª Zona/SABOEIRO,"E.E.F. ALDIZIO FERREIRA DOS SANTOS","DISTRITO SAO JOSE/Bairro: DISTRITO SÃO JOSÉ",63590000,1052,6
Seções,Aptos
246,176
247,170
248,182
249,175
250,172
251,177
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1104,43ª Zona/SABOEIRO,"E.E.M. LIDIA BEZERRA","RUA MARIA TEREZINHA SANTOS S/N/Bairro: SAO FRANCISCO",63590000,2149,6
Seções,Aptos
252,362
253,356
254,350
255,371
256,358
257,352
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1112,43ª Zona/SABOEIRO,"E.E.F. ANTONIO WILSON DOS SANTOS","DISTRITO BARRINHA/Bairro: BARRINHA",63590000,832,4
Seções,Aptos
258,206
259,207
260,212
261,207
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
DR HÉRCULES ANTÔNIO JACOT FILHO,ANTONIO EDNALDO LEMOS
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1139,43ª Zona/SABOEIRO,"BIBLIOTECA PÚBLICA MUNICIPAL MILENO TORRES BANDEIRA","MONSENHOR MANOEL CANDIDO/Bairro: CENTRO",63590000,520,4
Seções,Aptos
263,132
264,129
265,130
266,129
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
43ªZona,JUCÁS(SEDE)/CARIÚS/SABOEIRO,8534533543/null,ze043@tre-ce.jus.br,"RUA JOSE FACUNDO FILHO, S/N/Bairro: PLANALTO - SEDE",63580000
Juiz(a) Eleitoral,Chefe de Cartorio
