address_components,formatted_address,partial_match,place_id,types,geometry.bounds.northeast.lat,geometry.bounds.northeast.lng,geometry.bounds.southwest.lat,geometry.bounds.southwest.lng,geometry.location.lat,geometry.location.lng,geometry.location_type,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,former_id,maps_query,plus_code.compound_code,plus_code.global_code
"[{'long_name': '493', 'short_name': '493', 'types': ['street_number']}, {'long_name': 'Avenida Jaime Brasil', 'short_name': 'Av. Jaime Brasil', 'types': ['route']}, {'long_name': 'Centro', 'short_name': 'Centro', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69301-350', 'short_name': '69301-350', 'types': ['postal_code']}]","Av. Jaime Brasil, 493 - Centro, Boa Vista - RR, 69301-350, Brazil",True,EkFBdi4gSmFpbWUgQnJhc2lsLCA0OTMgLSBDZW50cm8sIEJvYSBWaXN0YSAtIFJSLCA2OTMwMS0zNTAsIEJyYXppbCIxEi8KFAoSCWPQYbt2BpONEcZBGP_lmVnvEO0DKhQKEgkJ5rQucQaTjRF2Til-l0cQcg,['street_address'],,,,,2.8185934,-60.6703042,RANGE_INTERPOLATED,2.820005880291502,-60.66889401970848,2.817307919708498,-60.67159198029149,26,"CENTRO EST. DE ATEND. ÀS PESSOAS COM SURDEZ PRINCESA ISABEL,AV. JAIME BRASIL, 493,CENTRO,BOA VISTA,RR",,
"[{'long_name': '527', 'short_name': '527', 'types': ['street_number']}, {'long_name': 'Avenida Jaime Brasil', 'short_name': 'Av. Jaime Brasil', 'types': ['route']}, {'long_name': 'Centro', 'short_name': 'Centro', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69301-350', 'short_name': '69301-350', 'types': ['postal_code']}]","Av. Jaime Brasil, 527 - Centro, Boa Vista - RR, 69301-350, Brazil",True,ChIJbyl55d8Fk40ROTi7ZS3ncyw,"['establishment', 'point_of_interest', 'school']",,,,,2.818651,-60.67036419999999,ROOFTOP,2.820063530291502,-60.66895396970849,2.817365569708498,-60.6716519302915,26,"CENTRO EST. DE ATEND. ÀS PESSOAS COM SURDEZ PRINCESA ISABEL,AV. JAIME BRASIL, 493,CENTRO,BOA VISTA,RR","R89H+FV Centro, Boa Vista - RR, Brazil",67JXR89H+FV
"[{'long_name': 'Entre-Rios', 'short_name': 'Entre-Rios', 'types': ['locality', 'political']}, {'long_name': 'Caroebe', 'short_name': 'Caroebe', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69378-000', 'short_name': '69378-000', 'types': ['postal_code']}]","Entre-Rios, Caroebe - RR, 69378-000, Brazil",True,ChIJicCC_1M-iY0RSMXN2Z6gYis,"['locality', 'political']",,,,,0.803403,-59.4287666,APPROXIMATE,0.804751980291502,-59.42741761970849,0.8020540197084979,-59.43011558029151,27,"E.P.M. MIRIAM ALVES FERREIRA,AV. JAIME PESSOA, S/N, CENTRO,VILA ENTRE RIOS,CAROEBE,RR",,
"[{'long_name': 'Vila Jardim', 'short_name': 'Vila Jardim', 'types': ['establishment', 'park', 'point_of_interest']}, {'long_name': '989', 'short_name': '989', 'types': ['street_number']}, {'long_name': 'Avenida Jardim', 'short_name': 'Avenida Jardim', 'types': ['route']}, {'long_name': 'Cidade Satélite', 'short_name': 'Cidade Satélite', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69317-529', 'short_name': '69317-529', 'types': ['postal_code']}]","Vila Jardim - Avenida Jardim, 989 - Cidade Satélite, Boa Vista - RR, 69317-529, Brazil",True,ChIJ9QGfDogPk40Ru6hMxFL8Nk8,"['establishment', 'park', 'point_of_interest']",,,,,2.8459416,-60.7552059,ROOFTOP,2.847277530291502,-60.7538243697085,2.844579569708498,-60.75652233029151,28,"IRMÃ TEREZA PARODI C.M.E.,AV. JARDIM, N 802, VILA JARDIM,CIDADE SATÉLITE,BOA VISTA,RR","R6WV+9W Cidade Satélite, Boa Vista - RR, Brazil",67JXR6WV+9W
"[{'long_name': 'Avenida Jardim', 'short_name': 'Avenida Jardim', 'types': ['route']}, {'long_name': 'Cidade Satélite', 'short_name': 'Cidade Satélite', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}]","Avenida Jardim - Cidade Satélite, Boa Vista - RR, Brazil",True,ChIJpQkLMqsPk40R7aP4cZl6Vlk,"['establishment', 'point_of_interest', 'school']",,,,,2.8447455,-60.75477000000001,GEOMETRIC_CENTER,2.846065280291502,-60.7535590197085,2.843367319708498,-60.75625698029151,28,"IRMÃ TEREZA PARODI C.M.E.,AV. JARDIM, N 802, VILA JARDIM,CIDADE SATÉLITE,BOA VISTA,RR","R6VW+V3 Cidade Satélite, Boa Vista - RR, Brazil",67JXR6VW+V3
"[{'long_name': 'São Luiz', 'short_name': 'São Luiz', 'types': ['locality', 'political']}, {'long_name': 'São Luiz', 'short_name': 'São Luiz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69370-000', 'short_name': '69370-000', 'types': ['postal_code']}]","São Luiz, RR, 69370-000, Brazil",True,ChIJZ0augOf5i40RyDLEMD8Wt28,"['locality', 'political']",1.0257376,-60.0324507,1.0059677,-60.0526879,1.0123743,-60.03762549999999,APPROXIMATE,1.0257376,-60.0324507,1.0059677,-60.0526879,29,"E.P.E. JOAO RODRIGUES DA SILVA,AV. JOÃO RODRIGUES DA SILVA, S/N, TEL. 3537 1309,CENTRO,SÃO LUIZ,RR",,
"[{'long_name': 'São Luiz', 'short_name': 'São Luiz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'State of Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69370-000', 'short_name': '69370-000', 'types': ['postal_code']}]","São Luiz - State of Roraima, 69370-000, Brazil",True,ChIJs4o_ron1i40RizoZ44GHr3c,"['administrative_area_level_2', 'political']",1.135468,-59.9757791,0.5607489999999999,-60.4026728,1.0124132,-60.0376061,APPROXIMATE,1.135468,-59.9757791,0.5607489999999999,-60.4026728,29,"E.P.E. JOAO RODRIGUES DA SILVA,AV. JOÃO RODRIGUES DA SILVA, S/N, TEL. 3537 1309,CENTRO,SÃO LUIZ,RR",,
"[{'long_name': '293', 'short_name': '293', 'types': ['street_number']}, {'long_name': 'Avenida Luís Canúto Chaves', 'short_name': 'Av. Luís Canúto Chaves', 'types': ['route']}, {'long_name': '5 de Outubro', 'short_name': '5 de Outubro', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69307-053', 'short_name': '69307-053', 'types': ['postal_code']}]","Av. Luís Canúto Chaves, 293 - 5 de Outubro, Boa Vista - RR, 69307-053, Brazil",True,ChIJq6qqqpYIk40RITdO7dGoHyQ,"['establishment', 'point_of_interest', 'university']",,,,,2.850958,-60.644866,ROOFTOP,2.852422330291501,-60.64341591970849,2.849724369708498,-60.6461138802915,30,"FACULDADE CATHEDRAL,AV. LUIS CANUTO CHAVES,CAÇARI,BOA VISTA,RR","V924+93 5 de Outubro, Boa Vista - RR, Brazil",67JXV924+93
"[{'long_name': 'São Luiz', 'short_name': 'São Luiz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'State of Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69370-000', 'short_name': '69370-000', 'types': ['postal_code']}]","São Luiz - State of Roraima, 69370-000, Brazil",True,ChIJs4o_ron1i40RizoZ44GHr3c,"['administrative_area_level_2', 'political']",1.135468,-59.9757791,0.5607489999999999,-60.4026728,1.0124132,-60.0376061,APPROXIMATE,1.135468,-59.9757791,0.5607489999999999,-60.4026728,31,"E.P.E. PROFº ALAN KARDEC DANTAS HADDAD,AV. MACAPÁ, S/N, TEL. 3537 1330,PRES CASTELO BRANCO,SÃO LUIZ,RR",,
"[{'long_name': '4', 'short_name': '4', 'types': ['street_number']}, {'long_name': 'Avenida Mário Homem de Melo', 'short_name': 'Avenida Mário H. de Melo', 'types': ['route']}, {'long_name': 'Centro', 'short_name': 'Centro', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69301-200', 'short_name': '69301-200', 'types': ['postal_code']}]","Av. Mário Homem de Melo, 4 - Centro, Boa Vista - RR, 69301-200, Brazil",True,EkdBdi4gTcOhcmlvIEhvbWVtIGRlIE1lbG8sIDQgLSBDZW50cm8sIEJvYSBWaXN0YSAtIFJSLCA2OTMwMS0yMDAsIEJyYXppbCIwEi4KFAoSCftK0o51BpONEeK5MAk4YJU_EAQqFAoSCVWU9Te9BZONESxCRuWatkyQ,['street_address'],,,,,2.8210832,-60.67388519999999,RANGE_INTERPOLATED,2.822432180291502,-60.67253621970849,2.819734219708498,-60.6752341802915,32,"VOVÓ JÚLIA E.E.,AV. MARIO HOMEM DE MELO, 4.665,CAIMBÉ,BOA VISTA,RR",,
"[{'long_name': '4665', 'short_name': '4665', 'types': ['street_number']}, {'long_name': 'Avenida Mário Homem de Melo', 'short_name': 'Avenida Mário H. de Melo', 'types': ['route']}, {'long_name': 'Caimbé', 'short_name': 'Caimbé', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69312-000', 'short_name': '69312-000', 'types': ['postal_code']}]","Av. Mário Homem de Melo, 4665 - Caimbé, Boa Vista - RR, 69312-000, Brazil",True,ChIJp_PxOKIFk40RffvN3T6ilMw,"['establishment', 'point_of_interest', 'school']",,,,,2.8234628,-60.71556989999999,ROOFTOP,2.824927480291502,-60.71420281970848,2.822229519708498,-60.7169007802915,32,"VOVÓ JÚLIA E.E.,AV. MARIO HOMEM DE MELO, 4.665,CAIMBÉ,BOA VISTA,RR","R7FM+9Q Caimbé, Boa Vista - RR, Brazil",67JXR7FM+9Q
"[{'long_name': '5008', 'short_name': '5008', 'types': ['street_number']}, {'long_name': 'Avenida Mário Homem de Melo', 'short_name': 'Avenida Mário H. de Melo', 'types': ['route']}, {'long_name': 'Caimbé', 'short_name': 'Caimbé', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69312-155', 'short_name': '69312-155', 'types': ['postal_code']}]","Av. Mário Homem de Melo, 5008 - Caimbé, Boa Vista - RR, 69312-155, Brazil",True,ChIJNb7ftKEFk40Rno-R5KfIU6Y,['street_address'],,,,,2.8239678,-60.7184087,ROOFTOP,2.825283530291502,-60.7170612697085,2.822585569708498,-60.71975923029152,33,"UNIP,AV. MARIO HOMEM DE MELO, 5008,CAIMBÉ,BOA VISTA,RR","R7FJ+HJ Caimbé, Boa Vista - RR, Brazil",67JXR7FJ+HJ
"[{'long_name': '2772', 'short_name': '2772', 'types': ['street_number']}, {'long_name': 'Avenida Nossa Senhora da Consolata', 'short_name': 'Av. Nossa Sra. da Consolata', 'types': ['route']}, {'long_name': 'São Vicente', 'short_name': 'São Vicente', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69303-465', 'short_name': '69303-465', 'types': ['postal_code']}]","Av. Nossa Sra. da Consolata, 2772 - São Vicente, Boa Vista - RR, 69303-465, Brazil",True,ChIJzZWLhC0Ek40R-m_4GH3sWnQ,"['establishment', 'point_of_interest', 'primary_school', 'school']",,,,,2.8106579,-60.68075299999999,ROOFTOP,2.811947830291502,-60.67933286970849,2.809249869708498,-60.6820308302915,34,"SAO VICENTE DE PAULA E.E.,AV. N.S. DA CONSOLATA, 2772,SAO VICENTE,BOA VISTA,RR","R869+7M São Vicente, Boa Vista - RR, Brazil",67JXR869+7M
"[{'long_name': '7691', 'short_name': '7691', 'types': ['subpremise']}, {'long_name': '2054', 'short_name': '2054', 'types': ['street_number']}, {'long_name': 'Avenida Nazaré Filgueiras', 'short_name': 'Av. Nazaré Filgueiras', 'types': ['route']}, {'long_name': 'Doutor Silvio Botelho', 'short_name': 'Dr. Silvio Botelho', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69314-550', 'short_name': '69314-550', 'types': ['postal_code']}]","Av. Nazaré Filgueiras, 2054 - 7691 - Dr. Silvio Botelho, Boa Vista - RR, 69314-550, Brazil",True,EltBdi4gTmF6YXLDqSBGaWxndWVpcmFzLCAyMDU0IC0gNzY5MSAtIERyLiBTaWx2aW8gQm90ZWxobywgQm9hIFZpc3RhIC0gUlIsIDY5MzE0LTU1MCwgQnJhemlsIiAaHgoWChQKEglfdv7V3wSTjREnjAdtk7ChoBIENzY5MQ,['subpremise'],2.8066638,-60.7444532,2.8062473,-60.7449451,2.8063945,-60.7447679,ROOFTOP,2.807804530291502,-60.74346441970849,2.805106569708498,-60.74616238029151,35,"PROFESSOR SEVERINO GONÇALO GOMES CAVALCANTE E. E.,AV. NAZARE FILGUEIRAS, 2054 - 3627 7691,PINTOLÂNDIA,BOA VISTA,RR",,
"[{'long_name': '2141', 'short_name': '2141', 'types': ['street_number']}, {'long_name': 'Avenida Nazaré Filgueiras', 'short_name': 'Av. Nazaré Filgueiras', 'types': ['route']}, {'long_name': 'Pintolândia', 'short_name': 'Pintolândia', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69303', 'short_name': '69303', 'types': ['postal_code', 'postal_code_prefix']}]","Av. Nazaré Filgueiras, 2141 - Pintolândia, Boa Vista - RR, 69303, Brazil",True,EkpBdi4gTmF6YXLDqSBGaWxndWVpcmFzLCAyMTQxIC0gUGludG9sw6JuZGlhLCBCb2EgVmlzdGEgLSBSUiwgNjkzMDMsIEJyYXppbCIxEi8KFAoSCTn9GN3fBJONEY41zYsxBRQGEN0QKhQKEglBefmm5wSTjREW3PlQaSKmiA,['street_address'],,,,,2.8077723,-60.745513,RANGE_INTERPOLATED,2.809124630291502,-60.74408771970849,2.806426669708499,-60.7467856802915,36,"CASA MÃE - NÚCLEO PINTOLÂNDIA - VOVÓ SEVERINA E VOVÓ JOANA,AV. NAZARÉ FILGUEIRAS, N 2141,PINTOLÂNDIA,BOA VISTA,RR",,
